id,entry,lifeStats,sort
HZlFJe33Cx,TOsIU0a2nMWp,"(9I6ajt06Yg , ZYLw2ZZKxN)",cpZeRzjYfE
kWpnOHvH4x,TOidqFJgSGQP,"(yIEx9WtjLs , 3YezAGf2Id)",0EB75JzGmN
O7biOdVe3X,TOUUWyLjtt9H,"(pAH0lZxbKy , 4Nuqk3Mvx1)",7SDsHqfWs1
2wvxaUyHas,TPmvccNUIF9t,"(yixzBANnvx , oCYKXPxkRt)",bD9QH3KqZ5
YaDukoYooU,TPPzh8tASHyX,"(Dpd66Vtgkx , ykTxQJ9Ben)",dkIpOkx11H
264QlZx4LM,TPZbpehSeqOG,"(WBlLYSkhqj , Kfxm4KZDn0)",CYrKTq7whN
khuXtjzMFd,TPnDCaL4y2jR,"(akL1ol4HYB , zPO7k9gZI8)",vIKyQ8SeKM
8zoxWVA8x7,TPqicxqguZUm,"(16su3IUa5h , nZ7MJznf1g)",OJekW4Fa3O
6PmfgKayQb,TPoOU0h5SED5,"(Zryi70mcuq , uVE5yqDnFS)",h1ir85o9lY
pwL1Ab9ybL,TPCtnhpMEmXH,"(TFw0UTg7vW , 96QK1cQujk)",HKnM9AwOlB
p7HGwsGFuc,TPra1uqaoa84,"(PAE7W7h2RE , d08NWdjiWQ)",8a4RoukUli
bsfN5BgfNR,TPdY7jvUOGUT,"(JYESG746Kv , IplMZmnxLp)",QCRUuQul6q
Udl8cFq8jn,TPwkyoYNsvAL,"(RQlSzk2EgB , 1xst1x5oKK)",pRGdUNdRNi
GNM4V5f0Uz,TQncpTUnnkx6,"(9dTdZq9i8S , Iczm9qlbGY)",bDmOtgw9wc
i8zn2j0Fbi,TQky3WPriL85,"(Xg5OqIxWt3 , FsH3QVUr5Q)",UrGVJ8gWvJ
5Frrrve6Zr,TQE8Si9NDgWx,"(is9qXWugeT , xOMhLG7r4j)",a21rfxqgjy
Hm15h7Q3Yj,TQMDfud7cbzb,"(M811a5UNkt , NWc9etYigY)",u4hoaidUec
7dnNOkdFoZ,TQ1xfaxIXv5W,"(Mx2gAtfumx , lbUS1CIYIN)",JQb8bAozjG
de4bgIFGR8,TQqs2ZMabkzF,"(AT66xEZRwg , A7M1vqvOTg)",J8yhHZL2Zm
qXwiWo62Pv,TQgSlfiTOSfC,"(jsBFMuAmDE , DzHseVlheJ)",EbpQTE0CHn
R1Xxn3SDU9,TQFojiPdHT9p,"(GCPOFVs7Z1 , lVTo6taucB)",IoydKu4yeI
3PRKUwmwWS,TQGIapnqGzqS,"(ZszcQ0yzUt , UnwjfZpyIC)",ayN1dQ5osh
DlffDcbLqt,TQT4q9FidWi9,"(Ot3nwr4T9p , M0dsRFzDqS)",wUTreZL0fX
lJM6D5fMYA,TRVzsfOANx8n,"(QheBIQWnYM , gVq5bW3yWD)",ZWbf7v3YQy
tR8tkrBjdO,TRHGpULtGYU2,"(p1b6TuMkwY , fKX4MRJoJk)",RT9F978XLE
JcbzJkdxgw,TRGJ5oka3Y3g,"(y9RekLfPEP , qAW3YeK4YD)",mcgEqmYoVD
wZqGG2bveY,TRMYLFBrv4QE,"(xDsOVpz7Xc , NnyGeSLTV0)",32eiB06c7p
dOIEX9Qdat,TRUQ2UgxkPi0,"(yS99zC6EKl , BVZv7HmXJ6)",y3d0BRfMZh
mBm56ceiOS,TRwIiU91pphL,"(meVgY3TwyV , 2BvxRfNih1)",FXgaWnxKXp
UA7eX8dBWE,TRJoR94LPMib,"(Cd2abG56Ke , egEqdXxWnf)",vdUG0GJV2e
WWuAduOrMS,TRQrnXELqcBH,"(r9qBjkSGyR , KSGOtxsOc2)",U2y0cl2BHr
9bDtmp75on,TRNB9EKlCawG,"(ITsoHIxwlF , PCDMKCZs78)",US0hAVr3tn
DZP7ZjW0DA,TR0E6ATn2mbf,"(QVjBe4hAd6 , VkYWEVyViR)",jGt0qpcjTd
zGFKUCZw4h,TSJSaGER3gTa,"(ohZ7z0H6nK , t8RvOOafJD)",p1kcTp5iV3
euT1J8KVuD,TSYyr1mOGQ9u,"(o2Ifog4pln , TCgiknQ193)",Kc3wy7kIk9
OGu6GNrwI8,TS8ppUqkDvGT,"(sqJXv76uZw , d9clGF6H2o)",JC5wtvIRTE
IuDb7m91GY,TS5dAani3MMU,"(eEXeXu0nn4 , SB5tI1F2JJ)",1hkAVD0hfM
Aqz95UCHEz,TS2XKDuuDCi2,"(3jigERrXaT , w1Ncmfzcc1)",6xorAtSJjN
eZMsYHpLoJ,TSXLp8mAGehv,"(flMjv4L9fa , nNuNWiwM4Q)",CcMPwd3h3R
8rc7uIXbdq,TSCCpg6vI0MR,"(79Xz7MYhTv , 2V2lg2EK6d)",KSYKVAo2cl
8ufmGJ0koT,TSFEunSzPXlE,"(OUtcJPxALC , 6ZMauNl6aD)",iZ31PQJRls
yK0o5cqMUD,TSmb8KrdZmqU,"(07vbc708GX , KQeDxETDnf)",G0fwQouc6B
iJfCnF6gOR,TStDvmxlK8aK,"(T4BSSH6Lqt , 6z1ZUHZN2E)",5lNTS5epGr
NVH0kJMx0G,TTGxoHG8xgF0,"(QIVAirrfii , mNwmgtwuK6)",bEVpEtiVKW
U5ypHwRmOy,TTMWUJnpwGgH,"(QngAf7kUcz , dxkFjzUAJB)",mYELPfR8JG
iPGL6vsSh7,TTQoP64p2HPL,"(maQloHG1BP , cWBvJiBPan)",Ake4ccWQZQ
9hJcy3Eb0n,TTBnqWSu7kbN,"(TBikRgzhwB , 5EvXClSHT7)",FST7uaC9F6
OhwEvjI6Cf,TTu4fWbhD7mZ,"(Zl1RxSQcFZ , 49wS8zmwyq)",b9ozxrluT2
kh9xcFhMr0,TTfGXlEs7n3X,"(G4Ns2d9OHV , xTlk347wPs)",Z1lgOmcUFe
wzegDcycPl,TTiaH4AMHDFp,"(rC1zyPeRyq , ARWXFJFJ6t)",ZInkyUzdU4
EOrnxFbajO,TT30YO3hlXnZ,"(c3LYGxxlQc , SVNDW9kRi0)",HZSA9R7ZeA
aZkUN0nZeL,TTILhDCyVgZH,"(zDvCwg59nn , VmtOsyRUs9)",oq2P0ua9lW
goBwidY2HI,TT8rItpX5I1z,"(IwBJAmeQGd , A593Lh4539)",T00AsXCwJw
NiEEsdfeWb,TUZQIB6jJmVw,"(3FMkl6xaCX , rVxOHkpYYW)",QTqHA0npge
WBV1hawiti,TUCr0kGVOtC6,"(pfn1KpkfPt , biA2MWUnKt)",4gpfiKQ8qC
PKA9o2Zx2U,TURgBJhRRnlx,"(5thZzn3Afp , lmsA17UTLx)",Xvm0pmCmDN
vCnK1swDk3,TUn9Ti6qXKny,"(eJyppMIrDR , 3b1zWwTsrA)",TZoJrFfHd1
U5TEGcz1CN,TUDntvjlv2qY,"(pJ7MTVMRDy , YTcacn2QP8)",96mFvf40iU
mikKK0vZ5f,TUODMolKFDQh,"(eNQEKlxaH5 , UzCDsRX3Sy)",lWIS66Brt2
yF2AFnTmqF,TUpyKEtwoi6k,"(IZXtRQceXD , bEZvFatvKX)",5fuGNKDC5D
tO9gNJ4WpA,TUquUE9nF2T9,"(0TGjmEfgsW , XcSqc6vxkv)",29zx2L27aA
qwcyiUwU1o,TUppejT3u7t3,"(ZyJJeGFY28 , pz1GCScouH)",T0qjD9HxRQ
muZUmr4IpV,TUKy9NblUfO4,"(MCjLqsLWur , pjFj9kpGvW)",ZJqNNgZY9U
QmvcZL6lPb,TVbzjg2aQ5mI,"(3xMX9pUdSW , fzgJvt9Y7O)",dFYIgxcUsC
O9ePXoXWFI,TVdGi8FhNBZp,"(WeYckHwUgs , JRGaV5qyT9)",WyrDUgXzeE
GRnpJD4hK4,TVs1zbeda69M,"(5ShniFYH5G , 3tRFdaXGj1)",8zguz8pIda
IjSl0mrmc2,TVC9FGiv9bGb,"(mgb7gEPI7j , IWIYX1Qepu)",Kn574IDYQz
IAvrYBy068,TVjP4sQQYzW8,"(sKGhPWmjEt , iCGYPgT7iZ)",x3CEqGt0Rr
YflV1iIBqg,TV9nEa2yLVvM,"(9EKdyPLzTN , QUBVj0gLRL)",QIqdHbgu89
c5uHnbZcLD,TVp9NSAP7CbC,"(LJnwoe2RDq , 0a55jMfSP3)",x3TpLSgaAP
6zLtB1tO4J,TVn8HklsUb8M,"(5yiUgMjr4D , zKEAkbVJSI)",GpwQlpaQwv
Bu1TGUad28,TV1TMmkipaIm,"(K5JAziO48H , EVIjib3Eye)",ihgp1uKz5f
cATKNXETwC,TV8tL22HMfGd,"(VxYyGy9c1l , PKF9qRt883)",KeHpVH41yV
a7xSVC9rvI,TWiicndYgKOv,"(IoHYp2KqyA , jypq2AeJW6)",NfdtqkeItG
I1lz1Ef9Oh,TWklIwaUjeOp,"(PvECHT1ZKK , NpOWlO3LhD)",0APfmUiAwf
7YpuON6LP4,TWfMgPY3QHLc,"(fNrcW2pIUX , JHtbEwlVDb)",NSEEEZ7jWK
agBUAtqAGk,TW8dETy2R6BW,"(1xOummKYrO , Zslde9Kcr8)",Tc97taI1Bc
ay2p9pmq7a,TWxjQVFRra9U,"(uoZ2Cp3ynT , hmVSY7TNZD)",IhEDgKtlPX
lKBnkrsvQv,TWhsy2rjMuEA,"(wWJjTbIzyg , kjpNLKe2X8)",IIeOe7bqw6
wZoqBVM8NI,TW2jzA8dBuQ2,"(ayh5LP5kAi , XQ2sDoKggr)",McJJK73QOw
cAsQLca1m1,TWYKPJZlKh3f,"(bylzPvV8lS , Wikz1v6WcM)",bmawvLscsv
HiGzeiRmgN,TWNDxNMhOFvf,"(853TOwptqy , G38GKdMTnH)",59k589aWC0
KohHWMUzIJ,TWgFq2gaXCAo,"(KdlUf1iaHi , 5vrjYIn2M1)",tibZJRfP0F
XQ5sL6C4cY,TXkX3O7xvLVX,"(HOEL5VWcHa , J0IfqhpTx4)",oiUuDZfG3b
tDEFhOooJt,TX9VICZ4pDVA,"(BnIA17eE2b , 16LSgz6eM9)",wQOxUTtiDO
K4j0FkFBLA,TXvVz1mXtd95,"(hZJLJ9sgVp , KF0JisX7q2)",G2ocRe8C54
5oAuEUlrEz,TXW0eK7giQsY,"(iYilQnR7Lp , yGKbc0e21U)",P7iGvr87ZA
gMYHpgCBhb,TXkbzmwFYKp6,"(7bObMfw8qK , wCmMZBdM8S)",h8hUvdWfuo
5V6Lx3l7l7,TXc62HuoggcY,"(Z4xm5p1YvC , zvt60umztm)",ORKxFfWvFF
WxgXv8SCZC,TXf1ToElT6qY,"(tof37Glb0N , xwgHHNklWY)",HCsaKDPy0V
VkUXblMWKd,TXfiwBBBz8D6,"(TBMRQyhj3b , kHrBwY3UuZ)",IzlZeOiAwl
N37uQCE1sb,TXCFl54IQFSH,"(oGMnOnZEdG , erhPv4yLVH)",CYHlHODTUx
RutHNlVmUz,TXkNzlODl1yB,"(9UOha5R773 , bdEPc1Ft7E)",0dn8bBRjQX
JmzRFyL4TV,TYgbA9i21S2V,"(VsLZdef3QK , zmIbqkNffq)",MWBlP6TDWH
1gCoVq6OZJ,TYPZeqdwk3FX,"(H1kFITpLub , HCri6Vju7C)",wDQa0yi34u
igRnVZWkdi,TY9j58UZDCMp,"(qTrtt6qNDP , XA8Lvr27Hh)",3GMuGoudYh
Cze1DVUpeu,TYRICtDChFQj,"(UipBByz23X , LZMlyfVv9S)",fO5o7IWLCc
AIRNa69W0N,TYMR3X5rP6Yj,"(19FU01B1u0 , GPDxU579aJ)",L8yjUWL4dg
97wzNJ7LuB,TY7MDuSeFslt,"(REn87wm6ow , H0XjRf9HLZ)",oEv8jU6NDw
G79mJgPboM,TYlTaFJG6xhi,"(Rxxszt43vr , mZe2cmZLtm)",UQZ2iXdgZo
f09KKoUc56,TYK5hqfDKabt,"(lSaU9dYYcA , wg44yh0lwc)",otlwf4YOSb
KtasSi2gQ9,TYX1H23zR9og,"(qqU53xzKez , Tzdr8T7O7a)",9OqmLjyyZj
rEzsoDSwnI,TY0P8jzjpTqY,"(VMtl4eHAe0 , axRzg400pN)",B2Uc9PvwrA
BahAOTWtRR,TZkHwbg1j2W0,"(RFUQtNsHw5 , NaaYFVA15S)",ffMvsHnPN9
jtjI1a9QTj,TZTPL7wSx1pG,"(AvTHfpMilm , hG0CPZCbD5)",9hv2oQ7Aqa
tg7TluhWik,TZopefj59pGK,"(qU2brQ3FVK , tjnpHLoabq)",WnQ59J6aTP
y21UDSbuDq,TZBT5giDeCe4,"(cCArWq6YOB , VFccZGByxe)",tcbg3xMHrY
qf62VyVYno,TZkoiQfX0hlh,"(CaZ1eWGnJY , qyapi35ijf)",ZIF9E9kOzB
WVXyIBQytX,TZ30HXYnmAqT,"(wCtaYfhEoD , ncUDl3gC2o)",mzy67FvZG9
EU686knSXC,TZUhh5qGG788,"(yMBRJlkqTw , rRGezrVfjP)",oGbfGw0S86
U6wfcFFq04,TZxQFqWjQQHB,"(fle938US43 , 5y8j99WraF)",QCc40bIkbs
dJeQSFfBDU,TZbsnxKSuWp3,"(rMWfHUYoPC , 2Oe4LewPgg)",sKSZWE5Isc
hmXjJd1XXg,TZni6UOadMBb,"(14c6HfmHhe , 8WgiYPSwou)",dlzRv6Pl0z
7007JKI3Ua,UAhUdDRllG39,"(S3pITH64TC , WuqzqDXuIK)",iL7cOQjFdz
HEj83VsfqG,UAkS73Fn7OJb,"(En4HBAshDg , cTgIhpZCOF)",PeoMOnJFPE
BIG5Tm8h2f,UAq0UTUItoj4,"(W4Tez7Es0r , 35GFAj5NEU)",VxJXBPwa85
6eJYvQ2Rx3,UARLeF8d880V,"(5BIO3NF4q2 , jVOtldQxgj)",ciMEswUnQJ
u3PXIxHH39,UAEIkOcEqKFf,"(y4nWm95FmF , V66MdBYU9e)",P5E77AC44M
XUhufWQVFv,UAyFtpc8JI2h,"(rgWT13VFr8 , RF9fe87hyK)",HzbdktUzcN
cdd7tQufc2,UAF5yW8JhYkX,"(sEXAlzx19N , PFeolS4Ead)",cOXSBKl0Wk
AWy0ushB0E,UANvCylImwM1,"(IZxMcu6TXM , vlnstEUGhf)",tz0H6nFrej
xPLLLL3Gkn,UASkElhHUQcn,"(sfbhyEQRqd , 96IKHB1YAg)",sMd6a5HlYw
7EJ3EyoPbR,UAtytqnslfVO,"(JrawCHEWkf , w59OmJvJoe)",i3BwUOvFr3
mTVjUngdAM,UBjTmOSOankl,"(cAYvpskRuF , KNAxlfXY2L)",Q0HymE6s7M
RlrRZYiDiG,UBZQ0CYTuzw0,"(LTfKb6pYEy , Im3BKCpkXQ)",toMpUy7vZR
Lb5smlx021,UB1whgkZEq5L,"(mxWFBB1m2E , oFSITpfigF)",mrJ0gvlYkN
1L0Y6szOM3,UB2Z8U08NT9Z,"(6yJCDbeN4p , po3fOZx6k7)",pbWikia7kW
se1nKROI80,UBcH4980dmuj,"(0cz3lhVtye , 0D0DuNn7Jn)",2UZQbm1CHI
QmB0ymFgG8,UBo2Xc6FSE4F,"(FKb1iYibbE , JyC34YWMzL)",MCAcf19gBA
eStWEVUFho,UBPmzsF7zVFF,"(hnxmNGVvef , n7TePh0C7W)",QDFKeTeG5V
HIlr0DyDMe,UBQZgDGGHhvW,"(ieSyeffRdP , 1O43pkYXX8)",e97GlaynSV
sf8OIZkZWa,UBvrsPrulrna,"(C9E4b1zIf2 , ApY1GAR6dX)",ck9LMFXHGg
5W66AG19eR,UBexx4MZofDq,"(axtDoD2Zqj , 2oOfuG297u)",KL6UCXJGt3
mrQ8EtRiLW,UCZtPWyNC5Pg,"(jrKgz306FC , J8M4MMkdYS)",KSpzlpjK6v
xghvdBn1Nu,UCpnKDr8Q57J,"(sXnJyYjryJ , OS4stRCjYC)",TfusPetNAA
8plhHMrMq4,UC1NG6M7qqfZ,"(7TGxSE0359 , pnutEfm7Ik)",zMRXe4qISB
NkTTqCifGy,UCDrU6XpaoqG,"(Cz8Sjt2M3u , f5qjtNhx5z)",9WXXuJJKdr
Wx9IupYXCK,UCZYpB0lRytW,"(9bnEEXulaG , 7xsKeQCjgj)",1Z4WRepMhy
i2kfJZ07Ns,UC9HJV25uUG7,"(ANDiymimMt , rul58LGqw5)",kfrhbdSDJk
Thqmxbd2rO,UCgt5DLkFopE,"(cUHQUqkxN9 , QqM7cpNDfO)",tDvcYpepwA
LVpLfuBSYP,UCaNe35N0TzQ,"(mWsAHiDD7L , RN25KEmS4r)",uSWDlMdTYa
F3qlFsoOys,UCtLEhVzNE7l,"(BROGQWmprz , RxSoIuI1G1)",PGbbBiDLIN
kRKfQHrBx7,UCqmxTAP9ZiK,"(X6n8VVhF4H , mzW9xvi5Lr)",lZvhb4nz8q
Erwvo8SrFl,UD3uZa6h46Oj,"(sGx3hwCLgq , ptSXYerd3L)",qApYAeH4Kn
Y2rh5PfR3N,UDxbpXK3m4np,"(fqSMdr5IVf , aXxQ8Ts1EW)",jN0cyiZrWX
RYk8VyPB3R,UDVSebI6V1fJ,"(k51q9roSGx , MjoLZNEpIS)",z1hFqCuwU4
olCXWBb3ln,UD2Ip05lI8Lk,"(0LjgrX2gPI , HxMSPPwoLI)",7DTaIPMWBe
tw1JmrzNai,UDgotZ2FKWub,"(I2aDqfFiul , FGOqpvBV3s)",cIpTKlBVec
EWy9hsy2il,UDeI4ucOs3sW,"(gSiel5qAEB , 4HGWn519zh)",L8dj7ane8O
3ZoZTBEIuX,UDGApQOyZ9s1,"(HHTt7hqKcs , lRCZZ33F6P)",ppf5GE2E70
cxHxQASAUH,UDbI85OJKhj7,"(NIwR6ioNOR , XrqIdZ9F3c)",S0LaxkHbVB
8fG1ycKBDT,UDntzw5ZgGxb,"(r3uKIGHWjy , H3ozPtnsqc)",L59fORQmPB
SQqycZRLui,UD05myqvFBQv,"(FAL2fddTW5 , moFdKbGRkt)",0PvmVvJu8v
Usi2PSeQrp,UEM8W8yGoNsA,"(kiSkUDLV7W , 1dv8EtAGhq)",aGdqy46vyE
AkwtrhYajd,UEjkI4t8o72O,"(v2WoJdgMM1 , bb021wbq0I)",Sii20VltVo
zUG9pzHvlp,UEVUJ9iii0Pm,"(Y4ZSfx6Bjn , iYj4V3oR3Z)",YpiUthIAMx
rakK2PL52O,UEx5sNGbds0X,"(Z9jD2RTOCf , k6AqjdYat4)",CVd9AI20zQ
x1uzaoqtXJ,UEMD9TUgaCgk,"(WlimIeS9FE , C7PzZVRKPL)",jGmOVU2dBB
6cf0ywMt1d,UENxXvtORrG6,"(DE8WobWRUb , VnuwExTOnc)",ebjIIwE2Hu
XZvIHODU2B,UEqMgyHwUrW8,"(peZHGCYiO9 , Lbv4SikkwS)",J2Lxh6yYD1
nLu2UxGcdv,UEjwRH38xyNV,"(VPI0LD1qGM , 7kj34q0g5H)",7qugKiWemb
SrJf0gyyVq,UEFPDZO6W9hR,"(nIhomPM4Qy , EkRwlhYIRu)",bBxoHO70mD
BHDEhOHGHb,UEjZsuWUehRy,"(cB7288Q3sB , IVoZzQ7fli)",U1HwKZYzGT
cej7k42J3Y,UFeQX32iMiNU,"(zM9ushS4eb , Huu3l4KJ3F)",44xzoYctLY
M44lzkFnMK,UFjlDZMz4Gkd,"(qThRnJw2HU , utFkFwYT9B)",80d7fNKkwo
eQDAjGikjY,UFeEodTxctEi,"(NgCGvSzpsU , rL0oEd5Ygs)",8H2zdIlWoi
0Sm0DjIMzX,UFHkoq3C7xUj,"(Yozegly5X2 , cT8cpCwmUa)",rnSLyr6wJ2
f6jMoRvZLU,UFfUE1Q5rFii,"(L4T557vOiJ , aVXqOCkJFK)",agudW32KFp
uf2Z7WMdUJ,UFigtM96Ueuo,"(kcd4HHX23P , WGoSkEA9jk)",Sv5v7VPUJb
cJNwFX1ll9,UFnF4nJZbhuz,"(GnESBJ9pv6 , hstrWv1nOn)",xJVCviHERt
AcJNU0bMTM,UFVcmV4bpJh8,"(GUQqBE1RC9 , 0dzW48T6vA)",0WRNjSfUjd
aQMzRcBpTj,UFyvAApUs4La,"(u4Ckdk2i5H , OYE0j3iTqt)",ZYl0GkCL0s
JwuLxkurQR,UFpYdesy2A9B,"(6iFV9nVcfG , ndKWQ0pi6t)",RAWXLhyTf9
lp3rZKQJhI,UGy7H0xFuoLc,"(nwdCTiff1c , WrbHApP8su)",YQ6OxtI3Cq
5MTNGCHe6U,UGkDEXGSzicU,"(ZUNX00z5jq , m1WRAuvFo4)",XCTLbp1jkM
fqRV6OFZbp,UGCQ8uHKoBDj,"(T7bU1pC2BH , Hy3QBNaiC1)",uYUIVL0gjK
JOn77BFFPO,UGh1l7j4uMiW,"(j8QWoKXS1F , Q7vQwooU6x)",22qWzQp7Xx
VIfZCd7vhe,UGJTScC4cWpq,"(bXZb1R7XXo , rtZyNY5Wjx)",w8kEdCBEPq
tzFjNeVR00,UGUQcmqCk2AR,"(UKCcu2MZkH , 4Nakf4RatE)",didcDlDr2e
RyVmdWqQtj,UG8AqPKyvi23,"(CFgP7qPVNQ , E7D6GxFbLf)",5I1jJVjjB5
V00aIoChlY,UGeDqqYArcrb,"(CPggkuAIRw , RstOW9S23k)",aEAxFm9yBp
o39eIu3S9V,UGj7zOcAfjXv,"(Ucjk45UZkD , AqMDDDbPcD)",LDJNgjB8JQ
qZNDChTSKZ,UGpiePmaQxjO,"(JxgNtXxbG9 , lyNxbrsVeL)",hcIcXxFlMp
y3LPn5w0rF,UHPEhy4COLA7,"(pnwF9chH3t , S19CdOnhzj)",KbsMe2cEmr
htxibwgE42,UHG1U9NPFlal,"(Jy8nUiKdeW , QQq1pi01HD)",nhDFx4GXNF
PD3QFm2z5s,UHTFrTMKJaaL,"(hSOKmpMT5w , BGGw6SfRWN)",uj7liq65n8
tW09aFV71l,UHC78xOohegc,"(EHf4ZqDkLt , A8kVwRjVD1)",iCEnrDOXua
QhvAv78Lzl,UH9WdUzwTM2v,"(KUxfYxTwr5 , OZKy3Z5IPI)",Wp1etdaFRt
CRen960WQx,UHQprvCVueeO,"(9a3NntRJCE , yGFDZWbnQW)",I1AWrqlWnk
FfsPKktEz4,UHc6dx05enZQ,"(TVghK0p35r , 13coJTCD2h)",csPaCHsw1T
H3Iq2VeWew,UHXOVE1Ja0Ty,"(euRpMVfRGd , 6OBIGM94gL)",DE0UcUCeLw
40nNDLIeBO,UH8QGtyLcNWc,"(TKu8XcGd2g , T623UcMwzz)",MmaKOULaej
U0LImwQPQQ,UHayIWmzq6tT,"(3OaVC7ty9L , pOrds1ObHg)",PAK7eIgGVA
UcyT9BYJcE,UI5gOq0b40AU,"(jRp4M29a9Q , CMYWiDjQry)",4z8jnSjJ9M
KqQUdsDtjk,UIDkuCOZuf2z,"(3CPY9ILzDp , lh0iz7XLp7)",S6T2XG8n93
ImPOjlE4KA,UIWQwzHrqqGI,"(eM5IcwXJl6 , mfrXOruwTO)",fzOT1RfCcM
WE2uDCws8k,UIo9hbrq0BLm,"(j8bPhVDHNd , 8eOnZ9xeur)",WoO03Lhq2u
sDX77HebCZ,UIQaI3s9UxSd,"(AzQBWJeBYs , gps8Ui8z71)",waYAbzUlRv
bEIv6Z2lHP,UIqt7GM8OULR,"(DFzmEC55WD , 1ig9a4ueZO)",47WymkVV9P
LglpcFbry0,UIgttVzS8cBN,"(qC879Hqiak , IayzwRi3NJ)",nBJEM8Tr3H
kzwSLy3QQ3,UIiPcLUBacn6,"(sHzqL3bj8Z , 8EWY1vk9dk)",47brqYLhVp
NeXNNow2LQ,UI1s9brzt4yM,"(LmRf3A7hrk , w7HvymWaDQ)",IJyu13vq2k
GeybqMXKKd,UIn8DaMJPQdr,"(Nz61a4rDqh , JqoxmmsXaz)",9iriJVCkk0
MZVFEp3I1v,UJcJ9ev9gck2,"(yYEMwWcsga , WxMjcQ39eP)",utJ7BNkHUo
VkPoSqfUE6,UJ1puSzhbacY,"(OqDFmwEtPm , NTYonk4kLu)",NHTd8urVKN
73R5z49IjC,UJ4LCIcrDHTk,"(zYOunGb4x9 , BS9RL3f4fZ)",47hoPr1ZGb
3OW5AzE2MV,UJO90l6aBEWM,"(rbxo6f7NgG , oScLvATyfm)",AjQcuQHCik
Yj4L2eln2K,UJ2D63IR4S51,"(Zwb7o2SZc7 , 4i8SmEeBof)",mxxkX1QoL7
A9FKt1lWgY,UJUaaDsMeZGF,"(ARSVdhA3uI , oejMxbgQR1)",gmKThtcwbr
1tMPtLMbKB,UJ7f8KNYBfEu,"(Llpi7eshQT , yt0LCwP96i)",EkXA1EulPj
s5rhQ4pzyr,UJd2f8AAKjhW,"(vwMd1KZBBW , X3OFvnSq8s)",18UVCncGjB
mI20BI30qp,UJ9uChADkq9f,"(qvh5lDxAsa , EMlKFFp7Qw)",qROhsxkfxu
4jAJqphaS0,UJ38r9AUCw0g,"(7XXI67SBbw , Bjn3nnzgxl)",8tk0Yjaw9H
uL9NIRufOo,UKw9ISneX1JJ,"(z9KYcnjDYE , EhFPxDf4Fi)",20YpM6AJ31
NCREgQvsGw,UKHSm1zG3DAx,"(vz2gwwGe4L , dEQHNqUGBZ)",DyJpodrqbY
3P4yulYF54,UKIk3ZMv8Lr1,"(El4nq8KQbj , 4wiRvFvwNH)",fspbcvsqaj
425texMUDG,UKEPPA4McerK,"(B8pbM6xitB , kYVVEErfY2)",tLTYneJFHr
DwXfT7Xt45,UKnaHg4JnYEk,"(lCnX0zs4Rw , UC7XboboSS)",YwOTVmhi3P
pSlcBEjU1k,UKQrOO99N9Vl,"(mqXPKFI3ir , TA7fhyySyW)",wUhVzPreaa
T1ZPIzvn5e,UKF03smbTgx3,"(XsvFV0MgoJ , tOkFYAMYco)",gZ8TOHDaLl
MPqXCN7Dob,UKsUrHtdzRdC,"(jh22DIGe77 , 0BYkepiaet)",zaZfdIPggU
IDZAiI1spx,UKzEmagRrSRt,"(GVYV2eTIGQ , IVo7vUJQRT)",jAHemadteX
D5lhaSg71U,UK0mJCtEliNX,"(RvaffZEGnY , ILtcz1VXKz)",CPhV2YxZqP
Mt7txKguhi,ULWlFdv10aAD,"(LisdQENn9O , VHtJzaAYRL)",GCWTYvmbQy
7BH8DbwUfw,ULcek6bsT2Uz,"(s4V8X4Yh2U , hLPrV7P7ul)",FkT9aUPMjw
hZZYuhFYtS,ULE9pZpRS348,"(sG8oTKnhDn , 1rQtD81xZZ)",R0QyrUHecL
y7lioCRKw6,UL58ylulUA1V,"(PgCShRWbb2 , GzJRHQzIli)",R6CSDby3e2
HT19R30zwy,ULPZEX65dqtW,"(JMzSnKaGD9 , xS3nqIDxnT)",SDIvGFFScv
GmlkqAs3DG,ULwOdwEpiKH3,"(Ra2Brfihqt , uMvFU1W5vd)",s1E7Biu797
90D3xavlXq,ULnY4l8GFsKe,"(iuRa8KUw1V , XqeOYpBQag)",pQqfT3iYYX
4WhDy7HPXa,UL4A7fpk3TIs,"(CZUMO5IvaC , wJBCRylN3q)",cQhmp9acxh
2kyz8wqyUx,ULkd4GsAM817,"(QNMq7zgu4s , FM4cOnpbGP)",nRvCz4c1Tl
forvQaVdMx,UL1gmYSD2VpQ,"(X28lQJHo23 , VZX0XIJqgR)",HvhrnR2YNo
kuv4mErAXD,UMcbOqQ2zQAC,"(fLXhUWVpah , lnfrpLVczE)",0bbXu4uDw6
f6VYgHtoiF,UM1IAeqRXKB9,"(NJd9vXsX1q , lHhi07ACGu)",3lJgwtO0Wt
WxwhyN3O0n,UMAhWdHWpTYD,"(Gq109Hx1s8 , VBUB0M2ti4)",GV3Ic7f8lq
SXEh464GIt,UMEDJYL5RIsZ,"(2gOIH85xeW , iPqsSACns4)",z9oDzZxMIO
xntNnDqrVO,UMUrx5NOD3qg,"(q1qhdcINCp , Lpy2DPnP24)",CbAtU8Hsfh
fQvjsdDs1k,UMiTu5fTUgUY,"(1COXK70PEC , k0Dfn55UYj)",OuvPoetXQW
2WYeJd97md,UMDLID2r7jLD,"(qmLKhkO4uT , XDgS2Crfjr)",lImVtbjBSS
