id,entry,lifeStats,sort
r5k0VmAM2P,VVkwDgbTwNJe,"(tmZWxNmpgO , WaGBKpjDyE)",VFoify7abL
svTpUZUl97,VVsOvu6mFi8w,"(Gi6l0VDgMo , K8k5mWDwTt)",tihdmcqBKi
zljkVRg6Zs,VVhq7odYqiVF,"(al55usoXkw , PC6uoerrK0)",OmUsMouVDF
NBgXfrOVc8,VV4kIULjrGZA,"(MOrbYtrvQG , CJQJtSJ3Tc)",YyXGCsG03f
Y13KybMqTN,VVGTGNkMFeOB,"(yg596cfVPU , UgsTHPm9S1)",v0YbhGlpbj
ZcXvhZUPhq,VV2FAnps4Bo8,"(lhCBMa9Mo8 , Hke8njOaEE)",sXJIPegsLQ
p2Rv00vo5R,VVj5pTeinyiy,"(WxMV8by7yv , s65V0rWS1i)",b7oDofienj
ZWgGsDloLj,VVUvpIeRY0jz,"(iVN9KBDfGI , LHK48TyV8x)",lHbNNtkmNc
u2OJHM87Yl,VW8Vr2aRnSGm,"(Btgt4ecgvo , mPDjGRVxQb)",xhSXpwVSpR
xBNHT0hqUl,VWPYpWGKy8Qv,"(nLOzNGZ156 , H5BE9wDmlq)",8LfbiCPBhd
qEYICuk8YV,VWlbOtHXIf5m,"(ZYcmyz0uhP , YWoqnLlCRm)",JT2Ft2PSvR
9nYgEW6By4,VWStrhvJ0CrO,"(AGNhzoOc35 , OPX9wUWyGI)",onhsrcu6SE
vO8ZadY1ZK,VWvFgSemWvho,"(N1YLHIEfZo , XI9NF8AUHa)",P3UDuZqvXD
hSJBfPwhz3,VWhfy08tfZzz,"(nWlEuUmzIa , RnwG7hYGCz)",QsbCJCTPJo
CcxeVnv0oN,VWx3x9q06Nla,"(KZxUGU6PHv , XDwrlrnXAq)",nGkjvBmu9A
pQbuPAcMKf,VWg91ptHKZtC,"(L84W6zkKWm , aXII9L2hEd)",BZFNawbAdu
tRCch7XAUP,VWz5O7Ov73lY,"(AWHXUkYlJE , aHcfZ1vHV6)",t72D3D8pG1
JtKjYGQBYO,VWQgq0ANJSi0,"(zMWdYEXedx , qA2LQBTuDl)",I3j4lXQA7X
l45rvJrGee,VXqXGUHyuh4k,"(mZAkhdqeFD , YCYykrn86I)",UQLOiKEv2C
PcdyPrzo0f,VX53M0z4gAFX,"(ZpdVpyCWxJ , hZeJgJHjjB)",gLEfQv8MwS
dpDCtxGc2P,VXqKlNa9R0eU,"(QdttCKoXsP , 26st0dQF7a)",4YrvD1ypYW
6994Ay5gmv,VXNAq78PmRhL,"(XFKumVQBMI , QrsbcDTYnw)",C9BCYLPgZ4
4wqp9VQsLi,VXLYdSaWYUZx,"(ngp2QsdAw2 , QraD1cKBe6)",fMbRDrO59W
jjv6Zbmj1K,VXbkYRJGcYpF,"(iEG2HMGgar , lInDS6GPgO)",H5gOxzh8KX
XkHOIDTGLQ,VXrFBwfv8R7F,"(fI3ALhcZNb , pZSv98wwX8)",lkdZ8C0MWQ
LYrocFo90R,VXxHgVuJBKXk,"(PyD4JVd5hz , XHk0Xt0u34)",PT2FveE2gU
yUlsXayoO1,VX62fy5BBQNz,"(Q5H8Q2zp3S , kkpEnKnkaR)",PbrHbduX2Q
n5yPYEEDfo,VXmsq6vP5XMJ,"(G0n8Chngzu , aTuAWAAUso)",AR69ST97oi
hEUAmPrBbR,VYzYVhgALaz1,"(VjcoM0zZIj , AAiEP8m68D)",w7jTpwATfJ
lsDxQHohvx,VYlPaZqjqjRG,"(x0UqilSL8F , ew4zwbf2CD)",rcvhlLLS8V
oOhLwhVZay,VYVcBM1mU9pg,"(ym1ZB5BseB , zS7k7dTEeR)",adV7w4LKI8
L0otRHSJTO,VY9PFaphFMws,"(wcIPAVn1Uk , K6LoWToOAU)",ADMe3yAueC
vPGrOi1j7g,VYnhxP3aDJSp,"(L4HMaJlzOm , gPaVQUfDMx)",AhZgJkfmJM
KoahAEd6XN,VYadcBX5FKif,"(gh4d1DdTdN , GMFGX9yuln)",6zhiZu3kaV
eG1XuxU6cg,VYaICbJ3yA6y,"(2ZwpcWAsPV , Y89QfWSbOe)",DeHdLAJQGa
lzLtJIooFg,VYKwc8IY73b6,"(vHWzniyEMS , AudcuFlUyG)",gNVKSUXzyW
77IqWtofn9,VYymeVR8Kmgm,"(T34EOcRNJM , 2L1Qet9y1a)",MPYh1F4gjQ
78t3Ike1VV,VYPDJ3ajg7OG,"(KOYH2HtFKT , OO9uEuVNa8)",cWt4tpwJNz
C5v2KIDYuB,VZMJ7ftLYaF0,"(8Nrf8VUcLj , HtOcRqlfpj)",sjHqIutABA
PpAQnFHf3A,VZwDc4mKRGl8,"(F4LI58KobM , U4ABtFAnPv)",aDZgT0BEu1
s1GtCZ0KI3,VZYLBNhYgSix,"(mWXx2x3qGf , fQEHJVppv6)",hfJzGvkpGm
6uJEBIS63T,VZY6J2qDigP8,"(RXqJkrMnDy , BkAYrjj0hQ)",MyGnyL6Ypm
QieIFKMwTJ,VZY67ZV7vxRF,"(NUqB4XDrg7 , BBuTBFP6HS)",0pyUv3RwaP
McXv8T02fW,VZoy3q89bJ9y,"(Ccp9h81ggL , YRlZ9tLg5S)",kQ9gCVxRUf
qJYGSOjyI2,VZyCaqQrZi2m,"(oglLLqZ2sT , JIlruHhMfY)",OpzwDsreVm
PI3rK0TDCi,VZFy6obUV4NT,"(GYfZiKmOWR , vi9XwlQAna)",j2VTKAxcoQ
ZNY4QZxeth,VZ9YsTpR7E9j,"(WRq4TgBfEs , 0QCPRrJjp6)",KSRVspC9QP
EpNriYOzKr,VZUDmDI03eZ9,"(fQlb7V4m0J , ToG0PsPy6N)",kLI1MI03Hm
2ZB0gLhUav,WAjc6D7Qgwhm,"(MDrH3zQUbu , mpgn5nJ36m)",oC8Mu5gTDQ
ziD6SAMvpA,WAePU8CpjArP,"(PjYkVchxH2 , iqf1VR5UD9)",PHZtS7ZPAW
daLEvNw7O0,WAxIhX1OGNO5,"(Ef3oPHLNx4 , wLUcUQJZD4)",iL4LbaMlq8
LTYXbIvORf,WAmim0ScOkNa,"(2CqHL9UIm4 , n4QHrWqHC7)",LqAvMza43v
U1Y2hF75tQ,WAWhnKzDpryd,"(8OGg087bup , 5gcvDkMw1x)",Do7wRzZNZb
hHI2YWA5Zm,WAxucC2BijYD,"(ecFxg1GqsT , qdIKqJUynU)",jDlxPpfivr
nYaZdkscWZ,WArRxlKkHdIV,"(on060xFRkm , SGXBQTy6M0)",0wzEgLBB3u
AIVFqjM5Gt,WAheJ6Rac0HL,"(bc8uXTx6lO , OKyVCrUkSO)",t71OLeXbTk
7cN74C4dF3,WARRckNUr30G,"(TFS6n6n8FO , 1AYzZR4Y1N)",AIb7vk6bsZ
aBFIkke5rq,WASuqPrP26mb,"(WhLJXRswIc , WdzZZBsL66)",AXR3mmrt3k
XrI5pUpak0,WB3AF9XP1nnx,"(Fajj8ACR6d , O1thbWBBzC)",OGOAnUzWpQ
PwnzKY2SZr,WBVIERe1NJ6u,"(X20iiDZNXG , o9yzSpl5is)",SWvUClbX3X
1wBrRmplcd,WBxAVBPkpO9I,"(bKSSCVF017 , u3FlhBcHEK)",kpxRHHx1S2
8TRMXKBXFg,WBrV4q3K6I2O,"(jKWo2j1lgs , eLvdawnCyw)",aqYAPOaoV7
9EyMd8gWgQ,WBPeFpwXT5I3,"(Wt5Zp2fDqT , KAP8sJX5fr)",F4JLVTlyS0
XwCseOOMmr,WBwWfkI6h0cQ,"(eBdGet1DdH , IJRY1uqARn)",pUjCGJwCHp
DeeXohTVDm,WB7bnQFvhb9H,"(hzjoQtuvcg , TqotiGqs1I)",KKCEj73GfG
qofr17lkES,WBvclIV0mZgB,"(74cVSDvFm4 , FQK5it3PQe)",TMPiurnvXK
7WQQk8aymr,WB1sdOPqJ4Il,"(90ns0lmuxc , RxDain1XP4)",wVmMNUcgS6
xGBO8YGy26,WBKWg0RbZfS5,"(beINwfr35Y , rYffebqQMW)",9CO3RTscFV
vkcd0ZIknX,WCE5h1MVmQF4,"(kZFYe9mVh6 , sjLYsLq9iT)",7Gng0WCRSX
4EayATWIpG,WCx1tbEUR6Q8,"(X998luuzmw , OM5jKjiMo4)",0a5WMnGQAe
DGNGoJqRGx,WCHK3hz7cYhg,"(gEz9WxEOQG , 03lMPulh53)",adQiXt8Su5
5pZ93ZZjbU,WCz8pKTKe5F1,"(Eu90B2uUUW , dt1bOTmVnQ)",iOhDThOuqt
kM6DLTUVA3,WC3Wi2kjA9nr,"(Er4pXZTQRo , 1MoWew6dUs)",vowafRuCDL
Iu86RLCtlH,WC2E13eoJkv3,"(0W7NGzAPBQ , mNLZVxvHmv)",6pKdbYIKNl
ILgqvOreW9,WClYebjI8DcK,"(8UE7rxvNcS , HKcucejVpD)",JdKQYjUltc
8I1sD8hmFj,WCl773wLTsAs,"(GuSsaEO6oi , 3HBwj5A0MZ)",q34EcAf9kM
DC20htPYZD,WCU7jLWvWKeD,"(m005sm70lY , ox9n6KpWoV)",H1vJYABAXa
0lofFEWSqu,WCFpUsUUXgOn,"(gwWjEbNcDf , Hi6vgsH4nA)",JAXza8a6aB
atE1tQjsP4,WDTpUjjnh1gU,"(NaxpKe9rCg , y9nNmQ98l8)",y9ws4bym5a
FJUYyCdp7H,WDMtD8sFaNVD,"(qKiXbvho3i , xrdidHx4gr)",253FAQIFaL
prDQjLVOyt,WDfvd1A5EWGo,"(tsb0Goap9v , bv4sGDakN3)",ZHyNYhTq2p
VoTLeZNHtG,WD0592S7jHS9,"(DfDJYq6Zn3 , 55apxjhcAt)",cd7xP93OV9
zuxycwi1aZ,WDBhDCCDCnOB,"(srujTyKyp9 , pg5ryk5pxq)",Hnmb58WM3R
rKRYECFr03,WDrEIfU4LeIf,"(CVl6aprOU1 , ysftEUq1h1)",pz1y7NoDJN
pU4OYzCSj8,WD7Wy5k28CDh,"(LAVu57nlmj , uNYFqBFpIP)",1NtdJMaLdv
PvHTOX2Hdv,WDIzjstU6KvR,"(RTb3VwbAxS , a6nRKdNrAT)",XQEYIa78d8
xZYE2LkDEH,WDyQm5eZzKFD,"(wr2GV7wY6E , KzoMOkTGHE)",FulyknyRC5
DLAiJYodGm,WDhJGK0o4DJn,"(TuWVTnfml5 , 2R1GqHgDMX)",dUdZf7VxhS
rV45VKTeiU,WEQrkcf32gWY,"(uA2PBJn7pz , 1EPpIxlhys)",Cj42aqEcGE
Jo89knqGXp,WE0IxpG6t83r,"(arH5yT1LRl , Fm6n1nNV6o)",mK5kg6SiQ6
HPZMjp0gil,WESDR9O0kxfM,"(6MAvH9M8x4 , OIQUbC6exD)",e47TduQY35
ImUBNOUegD,WEK8DQbUykmo,"(6mRPrBslH2 , etQNpdelUG)",mbfLAPuUkm
5QdmLRet7t,WEZYKG6q3rdy,"(CCWo6RnfUP , 4DHNwNDIu3)",6Lm5EFvEuy
qLCbJTrtgQ,WEGyUM6alM7L,"(aPbBZW759q , EwcmliZXzh)",hXFvekG7EN
y9l58QeuIX,WEtNC4rCQdfP,"(C0qhfqjBX7 , NfJByuyY2v)",n7DXeVyN4I
ZtnpTL385G,WE7eXSUDLpKW,"(4d5Kunh6Yj , aD8e12tgnl)",URyxCiDV04
KFEEctbGzJ,WEufZgSstib6,"(BUw7Hnca3e , bdSMu7ZJ0r)",3gRmsGgNch
DNDzDCPpKu,WEA52liP2dPK,"(56dkIks1Ev , WJ9sngC4fw)",ze2Zo2I5jA
lJ7hTqUFtF,WF7PTTAD5rGH,"(NeiiPREfeg , MPbQXbGg7b)",T1YF86L5Ll
529orrJ0XN,WFFLRGkkGgdN,"(PX0gBozvGQ , LcKQBco8ks)",Js5bwpFxbw
rZy69gs3Pv,WFPLjUfrhmBf,"(wA6Nlxcj6Z , Tc6VEfuew1)",gQOznuSS55
bY4orslft5,WFr5r3ffWHBW,"(G9sApLMavy , QQHVGU9BxM)",0l9V7P9RlN
a7qOvJkxJ6,WFZm9zzYPro6,"(Ym6mDDpv4C , az5c2VjZsd)",CCenMKB7dp
UaSwN2JMHO,WFmBJWgUbulA,"(GUPawLoeFV , SJIEDEvpsN)",uy9y6F0RCY
d6x22Im7Sg,WFUXV2qnlgiB,"(8ZOEAPZXT3 , YJmAD7uOFD)",xUog0KQhXj
QFMTpPNJ1m,WFWBkTLyP4Tp,"(R6U93BYMKs , Zm3NpBrviN)",EDSrvg6Of3
2By4CyO0KT,WFWSDT6pWht8,"(M1TQjiP2AJ , u36KVzf2MM)",fj8ePw9qqS
HmWZq1HWNR,WFajrltcA4oM,"(EI810mHEEH , 4wpGwGw1QI)",AZpOiqkb6G
B5f2b041zs,WGbbm933QlT0,"(fqLUjLBCPi , glbY0WOO6e)",fgUiRUvLZX
LS2bFfdz3u,WGRovGQ8wgsG,"(NAtvmghKS1 , Gzvz8KmwW9)",ji1hZoxJX9
GQgOg4JehQ,WGGwGgBmbCIW,"(3IKAdddQTV , fk2lvbQCwk)",uIj7bTt3HN
r9Q9knALJH,WGtq6q9L6D6w,"(TTo5hGN3l5 , bXvFvOegGB)",8znOIvz7zP
P3z05WhpSW,WG0XIa4OtYVd,"(m22ceFKJew , i6aYuAPPUq)",7ikxeQL3NL
56FMFxKcVY,WGTsK0LRDS7h,"(NSB7EII5s4 , TRRzdQDCdJ)",ferUqARPVq
J15TfoeGyZ,WGQG0vZ3i5es,"(hxZTmtx6FS , r0hgsOZixc)",LKqOHHttE0
sV344OVGFN,WGkKH6jrPaWj,"(mi3s8JQfU8 , 11o5QoE4MC)",nfd1nfIfiS
6uowvxW7Y9,WGqwCo1KT9gs,"(nQRv11nmqo , 0UWc4DbFoB)",PB0R4C8N4C
rOpAg4SfnO,WGRcRCKiROFV,"(VYpZJ3UFyW , hZZoCOHoVZ)",as3w0fJdZk
5pgGuuEnhi,WHdpTi1Qee03,"(nJm3VLyaU5 , U9awvkvBXq)",c43zJD5U6o
qVR76tkpGs,WH4geaGisbYv,"(Q9yDtqvxER , tyMcpmw2yc)",HLBwPEbTZv
EZydoeUzqy,WHMH7NE9l2Gz,"(4vi4BLKAs8 , Zk2PkzvS3Z)",LZbednEvwk
Ukpe6CrFCF,WHJUbxCD9qpW,"(Lg7aTk4LF1 , ksOJRbtzIw)",UfyZNPxg44
HFaWFedMRH,WHF5vOoja8J4,"(fTV3ndfT87 , mK1DWFrYkm)",987LKXjlCC
Mwq5BIkbXt,WHSuA8ByZrZh,"(4AlXiuze9J , 7SG6bIIv4m)",s5moSRv2Kt
I3oX2rIsPC,WHEkzxQbZPze,"(m7F4vwleBP , EQgj9cATw0)",Qb4ZRsL2Rc
LlE1JUWO1Y,WHpy6jCzcIJY,"(dIcDfyZ4E5 , vmT9u5qStG)",s7lMDNvjPf
139oxNvvI6,WHygTtJvfbXP,"(bYwx00tkX7 , DVoas26jrM)",83LdO9bPCl
NZ2tSdnQ2Z,WHCYVCpUeZJK,"(QOSifTJfPy , DKhTVU4NJ3)",rBFtbWZ5jJ
6hdEsO39I9,WI3SW4jjfLtd,"(uDSLc1LDSo , CcalBgtcLa)",XGQeRWAhi9
bJSjegITmd,WIJEwx5pvQQ5,"(ogT0DLqJZE , 3eVQFuDGeL)",01SX73F1rc
AfYaqj1yMk,WIh1xxgHGPLj,"(4DVAugsw0E , SIK6lhyz4k)",CPPY0MMyvw
4T61L4KvBR,WImwkxI9fw3m,"(tbqkPZ7nIl , aoIgNuDTeA)",NvZ8vBUBnq
7OU2TDW0B2,WIxQoPCBkBb9,"(zqPlIeVXPi , dtqhHWvYgf)",c0goB0ijaX
mnk1dZW2fi,WITPmFBGOfxh,"(aKU2VMYQCe , ECoS1GSnPo)",8djhh5ON7I
veUJRXv7Pv,WIfjLMrREskU,"(7cU2JucVs3 , jmbIYl1lNg)",8MJKJyaXXG
A5WT2lioni,WICcJP76HGAo,"(y6jkCNIP4I , wtfwqbyqsB)",T0yDNy2R33
VbxHsSfmqt,WIfSeO4zSj5A,"(eOPE1ou9tb , j5D605maBv)",AbFHo9iGV6
wS38io9o0Y,WIcc9nWdyd3H,"(Lvro49AF0F , PkFV2fc3eO)",GLKOJrMOVP
wADvY32bhi,WJuzxzcBV7WE,"(07TDLjwQ32 , HDy9o6V2I8)",FXqb47s9pS
SWj5jrP7VN,WJ84dCeH2CNW,"(9LEphQwZQ2 , dao2nZAsPE)",M5d3EX2W0L
Hj6S3E3aa4,WJbbjGNpstpC,"(I4dWSywwzb , rm1fhVg4tY)",STjNke3drj
p5M3p3D9KW,WJUY7hdedy42,"(geljQvMxkW , 5PMiDAweiB)",5DKQNzv7h8
jLwXShsLpX,WJUxr6mh01v1,"(hTa1SBNqzD , Q7rBug4TGl)",JX46tWnUUM
R8KqN0BmK4,WJMDhdSLOEwC,"(txlVj595lW , mWb9AGtSqr)",WfWjL0ui0W
mJqi6mkpzi,WJ54XV9zVMAF,"(scnQx0aZqG , CBpYAEUhtO)",sLo5gkXZwr
I0loBtRIYw,WJQKlf8Cn5B9,"(aSjUtuiNDZ , Ui8zvoCUfa)",JqRh9jI0qh
f1yUWEbEyu,WJquWdDML6jX,"(IfBQhshLjt , ly95afDCe4)",DG1MwWdhyW
VKQV95nvjv,WJ3z9KdKiPv8,"(RaUj3j8DtO , u5OlblQ0uK)",OWpcukLOeg
ev5fU9klD8,WKhsOIX179Wh,"(RT6OnIPneJ , Hv58DzRlza)",nOkEw6vYrN
o7jKHrUeJC,WKJU9yVlKQVk,"(VVBJBDOlyn , chkmguJqw3)",IHPwU7enjX
0VzKlqHqMm,WK6A2LxgAgcY,"(wYTiGK1Qos , myadc3vFBh)",MBQED25XEt
hYcPKGxjkQ,WKvnfXSlgTGk,"(dazvcgCOKk , sAJCQeH9XJ)",2XQJ6vGTg1
TnT3srYCtU,WKMlrSjj4hFl,"(kn8SGYylB8 , qUWtpOO3NT)",MEbJWUQcSb
PSDkDMJDmC,WKHSpjZjWCoG,"(VWZb5vEiqj , poLh5eCoBu)",75gxgB9mbE
rowqGuyHkb,WKemNOZeUmwU,"(giRFiCP79L , RLOXjEsfug)",Qk63pViDxi
mb3WFpYElW,WKdDsFDYk7MG,"(sPmGxyfV5T , 3sM5BkjT6r)",1SPLQA3zDK
88ldWhXWAD,WKSYr2yKFMml,"(7Twa7wV6eh , gWZ9DLzMyj)",SR6Yzv6MWs
x3ZgVOGraG,WKvE0yxYci9U,"(lgFgCVdrQo , hoyspnOYTp)",5V8bYnmO28
343qZGVGDT,WLFBzeUsibZw,"(Gwgm6NLFK4 , 7MnytLvBVD)",4FAhOWxdjB
cNa3bDKKR0,WL74N4V6l9iO,"(p4UJHt6xKC , gBGg86F65d)",jqET5ST0YY
P5DkVVQd3v,WLHNdrAf8Qlg,"(cGifqHVoZT , eTChfc7X9U)",ssAo4NRT1i
AYALYnai6P,WLOiZd3lgsBt,"(wmVDF13QEU , Aiaw4UPXI0)",gaGsqzfD8n
DMRRohlWUj,WLCwjDOni0gA,"(AGbEdu1sJr , QhHYuNuMSI)",iXgI28y3np
2NNLNfQ8Lc,WL1zYAtB9YWM,"(bNJLG8IvzT , yFuLnjisVa)",fKUMANyaqV
HXu1fed8kp,WLfcsMvnE7wK,"(1bwGyztmYD , XVZGOVpx0S)",1XpHIqasjl
f6Z81e7DsB,WLUtARwPspVk,"(w51BiJJFcP , p8w2kITrwU)",Qj0CNOF7fT
AQgW4tnyqF,WLOR2i6Up6Q1,"(7HHhoT7IZ1 , 3TlpuWyyqA)",eNIAEQbeP0
p5IL6utSMY,WLkTimqIBKHw,"(QYeRjpskIs , 5grQedxgRp)",PlXtwLvJUi
9BfcYEueZY,WMO0Ho6SUZyV,"(Bxi3aTxZUg , dY95vt0kqI)",CMhpXfgCrM
UwUkYJKQj2,WMeHN5QKiRtD,"(HMSsLdcGgl , tHPFZB75zA)",eUohrLJ1Fw
XZsmeBczJQ,WM6Ydh8UjuUm,"(eJfduxWZ5D , 4YM32tqIkS)",oVIVGEoM61
NfQsB21p5h,WMUukNJPRm8Y,"(UW6eVBzcgg , u5lGF8UMRk)",i7oDLTjhUc
WYhUn8zHfc,WMJUhKrzEBvs,"(46ErynjM9A , uMk1dmzpw0)",tHTjrKM0Cb
XrffVPnAZc,WM5D9Vte2UGi,"(QH0sBiYca9 , ZAKeKJABto)",zZ75JWPDwg
3CaYirl6ED,WMTpZUsyNMow,"(rnsbnIKZC5 , gG7iDWbCDl)",9JWsxBOGem
udp2QQ6wz1,WMNg2UYo31Fu,"(tHZv5PZkwi , vPGICZAeEb)",GjhFBofgTm
Svd3GO7GKr,WMBFRAlh79Iu,"(pAFZgfLXBR , ZGdv3UkQdr)",rl48eyeenp
V3l5fG2uFu,WMHTLcCoOqgu,"(oscP6C2DOv , gBWp8ZXXSR)",a4inUvcEyn
Mugq7GbVCQ,WNqqUO3jhErN,"(ZdlmX38ARv , SQwMSCx52W)",X9pJK73iEz
LtwvZEFSVb,WNn14I8IkEch,"(4tSTvKRUWh , 1zRVAoMeWQ)",4SociDBrgc
O30GQleRmn,WNL0ob5VpUec,"(nR3OOSP6Nj , GwffatQHDp)",fKGrg1pyx1
ItnlT1KP2N,WNFWNf5SmLqH,"(GO0ZbEVamk , o5Js64D74f)",35ResN40dU
7ORLK2njXt,WNCrBjvyyTSW,"(yd3q4vRVEq , ti4tKhrFJn)",uq0SYRtvfU
Z1p8karVuX,WNskMr8gK1PL,"(rBJ8JffhEr , 0Q0hbioTsz)",AAo6OttKW5
IO0GFkCOOJ,WN7NmzCgYcw5,"(JPPyKtbhgQ , J76R3bfOyZ)",KvZdyOhwhf
HcrMNnxj6t,WNRKGQ1PwylX,"(AKwMYRgYAd , F2BeIgxueR)",rspB6Y9LKt
1O2ayzwfJS,WNGvYe3co0pk,"(O2KIytra0m , od4o7fdB00)",q6PwoXGeYA
XbSVcaanSF,WNGGXVsaNFtC,"(oMtbMvK1vH , iOShyvut0G)",9Thh7HCOfe
tV34ndyadV,WOCT5TPEtUC4,"(5FiBeEghoW , SuM86meo4b)",FrorsfgKFN
TRW8alUzox,WOBZsptr4IPG,"(QDy2LvM75m , xQS10Lrqhd)",iIIaglnXgR
52ZAf6NV81,WOB0lxbH5hEm,"(DfBHStpF39 , wlLK6SlKJk)",MwmihWJnXX
J6341VcD0y,WOykg9PB6Ut5,"(ISwSV9h09m , aQVbR9fxal)",JkxrQYoOFC
xiM3nUhdBm,WOahbwlFxRqT,"(Txj4f2gEf6 , 80r35VhglS)",PC4opuaPI0
LHk98NCM9Z,WOMQwLjhsZxN,"(INiPfoYCQ3 , NA3SpCaJsV)",Z9URl2Zg96
1MgPWrNARw,WOep8Fe8p6Ky,"(qssbpSAc2h , rToOnOA5jb)",IINxqKtDOI
zgVRBZPWBj,WOZHXRncK4Tj,"(KOH6ADIrKu , GBQjcqwxyw)",rrOX4r8tl4
j5LJDAmmgX,WOvUgTVuRgEE,"(I58yazTvqm , IrwHnO520R)",rDUl2jEkau
V6rlXEXGzA,WOtOriMLYL8z,"(jcR8Izmezr , JrflWU0Jcb)",yllfLlcF0p
y1MpZtsCUo,WPPDsanR0JcA,"(i0WyisRsg7 , gUVqWf8uvE)",a1slauhhA0
YSbb2KPERV,WP1u5epCcygD,"(Gq0RYBiSln , GF8RyKXkuW)",6Rm3Y2vRrF
b7l0iqYg0o,WPkpcTJFvZDO,"(7pEt8KVZyf , ksPZ4OoZYX)",Ug1FICfkls
3wLmo5zIJJ,WPbZQai7eZhH,"(epHV2YfASb , 0oVPehuVEg)",YN56FsY97b
AZWP5HE3ax,WPNmWgLYpXJR,"(F7zzH3RdYn , ccYRrpBpYV)",7mRYFzRfJG
qWRCIk1rKC,WPB861OuU77Z,"(rcdEKUyCbU , Pc9HfMwECu)",Hpj1FmbDEo
ydiStlixC3,WPjkmgwVpRXt,"(pArdnF7gmc , 1AEobbA3QW)",nrzqp6zaUd
nexGSQM1FN,WPofMAkeawko,"(wEjA1bdw69 , iHRYbevcr0)",WYoZUTPcmx
I99HAOzcbo,WPVIQTexDDlJ,"(YV2kQ1h5AD , QNS18SLALW)",SSnFLyRgJU
NmKf0rZwxP,WPgbgpzG8Q4C,"(NL4DhPpqtm , wOvGl799BN)",PJCAqlKmfx
yOTyuXa0FJ,WQyW1t5rHw4j,"(42DjkZBIiL , wo4cNbYH3s)",LQHpeayWrO
NI5BmjXSph,WQSKMewBpcPu,"(qGQ401WQ1o , 6O4oZ81o09)",aDrIj8JDue
VGnIBj69DV,WQbXvd6FT2DP,"(NQvWHJDVXe , CAt5PJOfQ7)",A7dDUbQgBq
Vvrux865lM,WQjNJ1FTA5jv,"(RmEblPwA6D , tY0DK6PAmR)",buxZtWYD5b
SGB06DnwUZ,WQG5e3ITxVWL,"(sLWCSShgqm , MMKIE3eDgu)",gPN8ynLuOg
p0IDB6dv9J,WQNj6cLeqKrn,"(nC4og1Soft , 77uuKp46Qf)",pHbCtfiQSJ
gepSbiU1pE,WQJzC8C7Lf5i,"(GUhjyKvVeO , i0os9231xG)",5nA36ca8rO
WoYajILccF,WQhvSilmH2XV,"(hunBxA89y5 , eMFK89u8BD)",bgTB7aiNa1
uMonvS91k5,WQBgw4uJ0Tkc,"(I0oFdv14q4 , IfhwpczApy)",b8aizfSWeH
Tp55ohRnsi,WQtwPTT8934L,"(RnW6BhutxQ , THP1BAOy8f)",y1HY1q85qc
Obpnci0weM,WRYX3l0yUOUi,"(kzzbEIOm7P , 2aZDP6tF1v)",VgRWHgqG9Q
u92cERSpit,WRKIrQXRNyQ1,"(i9d3yeRviW , gW3nl5RnvQ)",MyXtWYBeCl
oZ1iioOX4R,WRIsCbeNm97y,"(Ofq1TejcWm , 4lXZkKqKv9)",ozmNNp1oqT
RM3q0CCAK8,WRrlKexTQv6i,"(B7HEaWEy3K , AKjexnGPKc)",CPz7fSLbyR
O4eETKUzBx,WRlKeD1OT10z,"(SfiPcg1cym , 3imSOuay5d)",n7ELqU3UPr
2eZ558Dmz4,WRkFDdJzX2JW,"(m2ONTFqImu , dBQW4eKe92)",LEIiPrOfSG
PkVcMM8zdv,WRz2ev6HVdQz,"(ylpgjsOUN7 , AUwZHgYev2)",71E21Zj6Xx
oSnhvMv0GC,WRlHT8qxIckU,"(5eDUoVXAqv , TtHrjQmNr3)",VQEHDGOzqu
ANDCcMsOOw,WRkmCfgeymoY,"(pomOQfyIog , lVw9dRsObl)",V4re6Uwyjb
isL5eYmrM4,WRjYBV3Aiyw9,"(DQmKI33Tj5 , hZIjG799KG)",M7cfqDQnnm
46LSSOKiht,WSgvkhagqgis,"(J0Hq2CG9GM , wXVrbxqAs9)",gynVt2h2vV
GJjnj07L6C,WSxTlv44jLit,"(VKa96DVRbm , rzYEeNlgXF)",Aoo9Liabj7
VQYf4KTeEw,WSnyynK81ZiU,"(vYoi50MfrG , 0VoJzCiJp4)",a20Z6XPKTw
ci7nAm7T4V,WS3IDBRxlK48,"(wkjYrWpPyP , 0gF8ALLd0H)",7U3Ud2RLkx
HfSJ37fKFj,WSYzlKEMbJk0,"(sYBNQ06k90 , g3VxMIP0i4)",zVXTcrlDnS
3GkAKQJXrJ,WSMLXoXjew9M,"(y9jGzfrVTf , mz89WPCC0a)",ikM3CqOekC
Wzx5bxVoF0,WScjMaTeH2By,"(fRd2Q1NNJO , 37zv1pXZM4)",BAkZCx46I7
Wlt06bgSZx,WSBDTzz697U6,"(WmGnaxGTyy , s9vgg56QXl)",31sf6lS489
90056bxlpc,WS09ykpJKhI5,"(AUsbwxXjm4 , rd6mX21bLI)",dUbj7VA7VO
bJjUqL1O6e,WSLCPHKixjqZ,"(Xjp971ria2 , STjiWwRDbB)",7D4h0tfEIu
JPAGb1hD4d,WTujI0LQIbWs,"(40Hu796vda , iXVdv4qe35)",PY84p8jXUw
bJ9lMI4NY3,WTCphoCG8wIW,"(S0qHtW3cmp , IGetQUKwG4)",aS7GkzDl8l
